Airport,Initial_z_score,Delay_Score,Datetime
SLC,0.0,0.3968701063727721,2023-06-05 10:00:00
TPA,0.7284975665181697,0.5536505205015674,2023-06-05 10:00:00
ATL,1.293811313802625,0.6947548162425918,2023-06-05 11:00:00
AUS,0.0,0.48557867362136975,2023-06-05 11:00:00
BNA,0.3417067729814154,0.5774878944164635,2023-06-05 11:00:00
BOS,0.9110012362145239,0.6495763919844737,2023-06-05 11:00:00
BWI,0.06575644143282743,0.5224680712144145,2023-06-05 11:00:00
CLT,1.9953091343911045,0.8050105144567306,2023-06-05 11:00:00
DCA,0.7371674361837722,0.6286314197772507,2023-06-05 11:00:00
DEN,0.43389338218789164,0.560783352994456,2023-06-05 11:00:00
DFW,1.1114001618753617,0.664018384562074,2023-06-05 11:00:00
DTW,0.08797443450931204,0.5156008257266904,2023-06-05 11:00:00
EWR,0.23715111459093946,0.5588369575830906,2023-06-05 11:00:00
FLL,0.5631986782965832,0.6152689061400649,2023-06-05 11:00:00
IAD,0.03843271898553487,0.5216879689349994,2023-06-05 11:00:00
IAH,0.44500237872613396,0.559416547675729,2023-06-05 11:00:00
JFK,0.10053250235447668,0.5403747054799334,2023-06-05 11:00:00
LAS,0.0,0.4827478265956344,2023-06-05 11:00:00
LAX,1.0,0.6466887750037823,2023-06-05 11:00:00
LGA,0.47377517248034884,0.6008619830366064,2023-06-05 11:00:00
MCO,1.1911637424602763,0.684583430135111,2023-06-05 11:00:00
MDW,0.0,0.491715457818268,2023-06-05 11:00:00
MIA,0.2598281234086288,0.5619610764747612,2023-06-05 11:00:00
MSP,0.0,0.4928455991440017,2023-06-05 11:00:00
ORD,1.4582126642275854,0.7179168309790711,2023-06-05 11:00:00
PHL,1.0729674428898273,0.6899835403663618,2023-06-05 11:00:00
PHX,0.0,0.48657981133396294,2023-06-05 11:00:00
SAN,0.0,0.4985549755091153,2023-06-05 11:00:00
SEA,0.0,0.48450363280360725,2023-06-05 11:00:00
SFO,0.0,0.49021953110512473,2023-06-05 11:00:00
SLC,0.4065696597405991,0.548605288335061,2023-06-05 11:00:00
TPA,0.6937215055965205,0.5986390275172805,2023-06-05 11:00:00
ATL,2.1297201598706037,0.9112844108791676,2023-06-05 12:00:00
AUS,0.8131393194811982,0.7177996518949552,2023-06-05 12:00:00
BNA,0.5409806852200987,0.6943493267707909,2023-06-05 12:00:00
BOS,0.7543722176585399,0.7142841973288749,2023-06-05 12:00:00
BWI,0.022217993076484612,0.6244274487188793,2023-06-05 12:00:00
CLT,0.806715574904088,0.7220653277397123,2023-06-05 12:00:00
DCA,0.7062795734416851,0.7198890956682805,2023-06-05 12:00:00
DEN,0.17640788475982883,0.626244897705815,2023-06-05 12:00:00
DFW,2.0736236436690962,0.9023477839225336,2023-06-05 12:00:00
DTW,2.2419269722982818,0.9342660660680782,2023-06-05 12:00:00
EWR,0.0828687051385041,0.650396067996258,2023-06-05 12:00:00
FLL,0.21994633311617165,0.6624177760041036,2023-06-05 12:00:00
IAD,0.011108996538242306,0.6956155894300463,2023-06-05 12:00:00
IAH,0.5829775445004279,0.696484311417701,2023-06-05 12:00:00
JFK,0.02732372244729256,0.6277854995381807,2023-06-05 12:00:00
LAS,0.8131393194811982,0.71518363612113,2023-06-05 12:00:00
LAX,0.8131393194811982,0.720154383410127,2023-06-05 12:00:00
LGA,0.1926226106688791,0.6486799605274802,2023-06-05 12:00:00
MCO,1.2929137760059988,0.7990882096094,2023-06-05 12:00:00
MDW,0.0,0.6213478707050762,2023-06-05 12:00:00
MIA,0.10563823172528462,0.627743291020294,2023-06-05 12:00:00
MSP,0.0,0.5953265200512967,2023-06-05 12:00:00
ORD,0.5928650267244417,0.6918985709791329,2023-06-05 12:00:00
PHL,0.4362360081684577,0.6776404118996059,2023-06-05 12:00:00
PHX,0.0,0.6034848364020434,2023-06-05 12:00:00
SAN,0.4065696597405991,0.6786678724427819,2023-06-05 12:00:00
SEA,0.4065696597405991,0.669203973950678,2023-06-05 12:00:00
SFO,0.4065696597405991,0.6650992883047331,2023-06-05 12:00:00
SLC,0.16529888822158653,0.6393072850416296,2023-06-05 12:00:00
TPA,1.0951854359663116,0.7815574727794397,2023-06-05 12:00:00
ATL,2.894211318501669,1.119544655112212,2023-06-05 13:00:00
AUS,0.7371674361837722,0.828197208217056,2023-06-05 13:00:00
BNA,0.6265159928567707,0.8038509548182317,2023-06-05 13:00:00
BOS,1.5128640922451533,0.9234500616559345,2023-06-05 13:00:00
BWI,1.2197089792217972,0.8978596321898042,2023-06-05 13:00:00
CLT,0.7300391555941832,0.8190228900086364,2023-06-05 13:00:00
DCA,1.1002911653371197,0.8641497513756191,2023-06-05 13:00:00
DEN,1.286914491961547,0.8875516529366521,2023-06-05 13:00:00
DFW,1.6471786168325786,0.9438217414574198,2023-06-05 13:00:00
DTW,0.9024663244053587,0.8440002573224779,2023-06-05 13:00:00
EWR,0.41767865627884143,0.7619303877655939,2023-06-05 13:00:00
FLL,0.4959931655568335,0.783885559727743,2023-06-05 13:00:00
IAD,0.4065696597405991,0.7863548334137661,2023-06-05 13:00:00
IAH,0.2325044009613363,0.7374833330345575,2023-06-05 13:00:00
JFK,0.011108996538242306,0.7154775759902785,2023-06-05 13:00:00
LAS,1.1437370959243713,0.870207307508627,2023-06-05 13:00:00
LAX,0.7371674361837721,0.8093667129087005,2023-06-05 13:00:00
LGA,0.07831450927799206,0.7188931703890581,2023-06-05 13:00:00
MCO,0.932229173725291,0.8378702847020496,2023-06-05 13:00:00
MDW,0.0,0.7046133931169358,2023-06-05 13:00:00
MIA,0.03843271898553487,0.7165454773141282,2023-06-05 13:00:00
MSP,0.4065696597405991,0.7686172877025976,2023-06-05 13:00:00
ORD,0.6340608491002185,0.7942071068491603,2023-06-05 13:00:00
PHL,0.5794134042056335,0.7991794029290726,2023-06-05 13:00:00
PHX,0.0,0.701589611928204,2023-06-05 13:00:00
SAN,0.5718685479621857,0.7720516376096873,2023-06-05 13:00:00
SEA,0.16529888822158653,0.7367526752173461,2023-06-05 13:00:00
SFO,1.7915775271839829,0.9661696405718623,2023-06-05 13:00:00
SLC,0.47377517248034884,0.7828005092618813,2023-06-05 13:00:00
TPA,0.8428056679090568,0.809095942877481,2023-06-05 13:00:00
ATL,2.798460569000398,1.5328643391678676,2023-06-05 14:00:00
AUS,0.299709913701086,1.219729364895418,2023-06-05 14:00:00
BNA,2.2875706927408164,1.4359484998136858,2023-06-05 14:00:00
BOS,1.8212438756118414,1.3815341174695492,2023-06-05 14:00:00
BWI,0.49589666466475957,1.2032305574820854,2023-06-05 14:00:00
CLT,1.923090410049638,1.4064839608800954,2023-06-05 14:00:00
DCA,1.6670539839284975,1.377620899310494,2023-06-05 14:00:00
DEN,2.149499026074449,1.44932369475994,2023-06-05 14:00:00
DFW,4.3243032065003915,1.7670726013361688,2023-06-05 14:00:00
DTW,1.5866244056626329,1.3399582280439728,2023-06-05 14:00:00
EWR,0.16529888822158653,1.176080361382174,2023-06-05 14:00:00
FLL,0.1926226106688791,1.1238263707409035,2023-06-05 14:00:00
IAD,0.16529888822158653,1.2389407571263718,2023-06-05 14:00:00
IAH,0.09452923518704232,1.1615657267711468,2023-06-05 14:00:00
JFK,0.0,1.1212754626143207,2023-06-05 14:00:00
LAS,0.4650088019226726,1.2011814968853003,2023-06-05 14:00:00
LAX,1.1128492331822843,1.3003492292226468,2023-06-05 14:00:00
LGA,0.43389338218789164,1.2095812732627604,2023-06-05 14:00:00
MCO,1.1786056746151117,1.2980301467725002,2023-06-05 14:00:00
MDW,0.8131393194811982,1.2432089707100387,2023-06-05 14:00:00
MIA,0.41767865627884143,1.195748543912282,2023-06-05 14:00:00
MSP,0.9784382077027848,1.2709165048502018,2023-06-05 14:00:00
ORD,1.472982301952696,1.350420829487988,2023-06-05 14:00:00
PHL,1.0441946491356122,1.340042829596754,2023-06-05 14:00:00
PHX,1.2197089792217972,1.3178592261307964,2023-06-05 14:00:00
SAN,1.0456437204425346,1.3100092552181803,2023-06-05 14:00:00
SEA,0.47377517248034884,1.2078566700806384,2023-06-05 14:00:00
SFO,4.3875280032914885,1.7691525752238733,2023-06-05 14:00:00
SLC,0.1926226106688791,1.2018251299095524,2023-06-05 14:00:00
TPA,1.151281952167819,1.267681330058485,2023-06-05 14:00:00
ATL,2.1287359994507495,1.6368324498529314,2023-06-05 15:00:00
AUS,0.5284226173749339,1.437865040557596,2023-06-05 15:00:00
BNA,3.3604416347385695,1.8463519446463552,2023-06-05 15:00:00
BOS,4.3950728595349355,1.9964413115116706,2023-06-05 15:00:00
BWI,1.4213255174410464,1.5407136987494865,2023-06-05 15:00:00
CLT,1.1794067115196643,1.5160024216053989,2023-06-05 15:00:00
DCA,2.2950190480921906,1.6723235741079547,2023-06-05 15:00:00
DEN,2.093630066865635,1.6291658780223575,2023-06-05 15:00:00
DFW,4.599601520523627,1.987378592035883,2023-06-05 15:00:00
DTW,1.0516430044869862,1.4895724011245965,2023-06-05 15:00:00
EWR,0.47377517248034884,1.4379168923808796,2023-06-05 15:00:00
FLL,0.48488416901859116,1.4482515081263458,2023-06-05 15:00:00
IAD,0.47377517248034884,1.4067396249794408,2023-06-05 15:00:00
IAH,0.8515720384667331,1.4546784600741762,2023-06-05 15:00:00
JFK,2.0328482987029957,1.611983008341854,2023-06-05 15:00:00
LAS,0.5956281301146836,1.4042374333010939,2023-06-05 15:00:00
LAX,1.265590053558706,1.5158077105077286,2023-06-05 15:00:00
LGA,1.8026865237222252,1.6527601545688584,2023-06-05 15:00:00
MCO,0.8812383868945917,1.4779428563577548,2023-06-05 15:00:00
MDW,1.1437370959243713,1.5020631864293132,2023-06-05 15:00:00
MIA,0.9784382077027848,1.503760957577296,2023-06-05 15:00:00
MSP,0.804372948923522,1.446868704684191,2023-06-05 15:00:00
ORD,1.8050291497027913,1.6067750075082294,2023-06-05 15:00:00
PHL,2.046299921221804,1.6461662907441295,2023-06-05 15:00:00
PHX,0.9024663244053588,1.44394125910814,2023-06-05 15:00:00
SAN,0.4251270116302154,1.3672101205412739,2023-06-05 15:00:00
SEA,0.5991922704094782,1.3993867896655388,2023-06-05 15:00:00
SFO,2.1904054271411693,1.618897296369465,2023-06-05 15:00:00
SLC,0.4848841690185912,1.4027474954499015,2023-06-05 15:00:00
TPA,0.8701293903563493,1.488094314030584,2023-06-05 15:00:00
ATL,2.076155288310827,1.69523986170696,2023-06-05 16:00:00
AUS,0.2148406037453637,1.476261051619617,2023-06-05 16:00:00
BNA,2.9925322509761996,1.8502134752504011,2023-06-05 16:00:00
BOS,5.44151363375904,2.2063205189026025,2023-06-05 16:00:00
BWI,0.9844374917472364,1.5591833444660885,2023-06-05 16:00:00
CLT,1.6811536408496752,1.666911184484902,2023-06-05 16:00:00
DCA,0.9285685325384229,1.5398397602285572,2023-06-05 16:00:00
DEN,0.8466898829656363,1.538067421782391,2023-06-05 16:00:00
DFW,3.4873039022188044,1.9155470242784411,2023-06-05 16:00:00
DTW,0.8341357982434544,1.518481257601586,2023-06-05 16:00:00
EWR,3.445179888593672,1.9270839994828801,2023-06-05 16:00:00
FLL,0.1926226106688791,1.445409121849145,2023-06-05 16:00:00
IAD,0.5991922704094782,1.5046758928127475,2023-06-05 16:00:00
IAH,0.3417067729814154,1.4587321556134305,2023-06-05 16:00:00
JFK,1.6396337605891307,1.657174984072531,2023-06-05 16:00:00
LAS,2.275012624895652,1.7498433318963829,2023-06-05 16:00:00
LAX,1.9211201771870487,1.6827707226841664,2023-06-05 16:00:00
LGA,1.134970725366695,1.5756969334519844,2023-06-05 16:00:00
MCO,1.5689606084466605,1.6144803140875568,2023-06-05 16:00:00
MDW,0.8715784616632717,1.5064543584406238,2023-06-05 16:00:00
MIA,1.210942608664121,1.5932377612327617,2023-06-05 16:00:00
MSP,1.140172955629577,1.5571730322569193,2023-06-05 16:00:00
ORD,1.9445459045530988,1.695752713490447,2023-06-05 16:00:00
PHL,1.2294999605537371,1.5733244509078081,2023-06-05 16:00:00
PHX,1.180054745922034,1.5757270777513463,2023-06-05 16:00:00
SAN,1.7991223834274308,1.6876739752713306,2023-06-05 16:00:00
SEA,1.0567527169807769,1.592282658691195,2023-06-05 16:00:00
SFO,1.7036917086879453,1.6716060816415197,2023-06-05 16:00:00
SLC,0.5991922704094782,1.4720761051549403,2023-06-05 16:00:00
TPA,0.3492516292248632,1.467615948034315,2023-06-05 16:00:00
ATL,4.078592703291521,2.3725960440594926,2023-06-05 17:00:00
AUS,0.8914538287591902,1.8808619427752398,2023-06-05 17:00:00
BNA,1.6187258978401489,2.032819178708902,2023-06-05 17:00:00
BOS,7.680104022755222,2.937768229003421,2023-06-05 17:00:00
BWI,1.61995139527736,2.077330270746833,2023-06-05 17:00:00
CLT,2.3097847026943183,2.113384402486611,2023-06-05 17:00:00
DCA,1.5927201905991586,2.0162779863761,2023-06-05 17:00:00
DEN,1.1573777371043446,1.9539777368788338,2023-06-05 17:00:00
DFW,3.432613935869707,2.279580771414066,2023-06-05 17:00:00
DTW,0.32558456484145626,1.8615982739433468,2023-06-05 17:00:00
EWR,3.2138449345318825,2.2502644822550373,2023-06-05 17:00:00
FLL,1.2980234884997892,2.0004293270655125,2023-06-05 17:00:00
IAD,1.0567527169807769,1.9516951208981987,2023-06-05 17:00:00
IAH,0.9475503449606977,1.9196525067200287,2023-06-05 17:00:00
JFK,1.886334319363719,2.086079008275544,2023-06-05 17:00:00
LAS,0.915917946924167,1.9347624637350838,2023-06-05 17:00:00
LAX,4.024593292799306,2.381991183219627,2023-06-05 17:00:00
LGA,1.6811536408496752,2.047386794794537,2023-06-05 17:00:00
MCO,2.035428278577936,2.07561390954625,2023-06-05 17:00:00
MDW,1.5740663378174686,1.9957790511101638,2023-06-05 17:00:00
MIA,1.3054718438511634,2.071560046532916,2023-06-05 17:00:00
MSP,0.4635597306157503,1.879412820439124,2023-06-05 17:00:00
ORD,3.2300113252077236,2.2574452106244975,2023-06-05 17:00:00
PHL,1.3130167000946111,1.9643777302418886,2023-06-05 17:00:00
PHX,0.47977445652480044,1.8322035164647585,2023-06-05 17:00:00
SAN,2.3532306332815702,2.1841753049696595,2023-06-05 17:00:00
SEA,1.2382663311114137,2.0276742040292017,2023-06-05 17:00:00
SFO,1.0947224371021242,1.9770606985317452,2023-06-05 17:00:00
SLC,0.6501830572401777,1.9328597185437653,2023-06-05 17:00:00
TPA,0.9461012736537754,1.936033589305698,2023-06-05 17:00:00
ATL,2.8553581221064577,2.2329631327224955,2023-06-05 18:00:00
AUS,2.7973394573340604,2.1859822265750837,2023-06-05 18:00:00
BNA,2.279886895517949,2.168282668851903,2023-06-05 18:00:00
BOS,7.987783453363348,2.984689125103652,2023-06-05 18:00:00
BWI,1.458212664227585,2.082444104573626,2023-06-05 18:00:00
CLT,1.3411414594464561,2.0193562414309976,2023-06-05 18:00:00
DCA,1.4516578635498552,2.055670721686237,2023-06-05 18:00:00
DEN,2.896422888381615,2.211523237600132,2023-06-05 18:00:00
DFW,4.639120795966953,2.4852532619327135,2023-06-05 18:00:00
DTW,0.12785622480176922,1.8313322617075982,2023-06-05 18:00:00
EWR,2.5218442397708603,2.209132908969803,2023-06-05 18:00:00
FLL,1.3363597065932504,2.0917535967886014,2023-06-05 18:00:00
IAD,1.2382663311114135,2.0129407846058487,2023-06-05 18:00:00
IAH,2.0115238603001546,2.1146075804327493,2023-06-05 18:00:00
JFK,1.1734959621213212,2.0138199911035604,2023-06-05 18:00:00
LAS,1.9896299251084377,2.0971450067074904,2023-06-05 18:00:00
LAX,2.8514699239268952,2.199423003522471,2023-06-05 18:00:00
LGA,1.9032150429537196,2.1195712176309627,2023-06-05 18:00:00
MCO,2.0427357809270092,2.100227679346367,2023-06-05 18:00:00
MDW,2.046537275116178,2.1298647692977277,2023-06-05 18:00:00
MIA,1.7504742225772976,2.1269916920223038,2023-06-05 18:00:00
MSP,0.1839527410032767,1.8526601139226775,2023-06-05 18:00:00
ORD,2.1218473439865715,2.119206821759211,2023-06-05 18:00:00
PHL,1.7490251512703752,2.120676513211895,2023-06-05 18:00:00
PHX,1.0082010570227171,1.9829924128882386,2023-06-05 18:00:00
SAN,0.9522355969218297,1.936800246950814,2023-06-05 18:00:00
SEA,0.9100111806488065,1.9503519072711757,2023-06-05 18:00:00
SFO,2.053293243954956,2.1340590499806185,2023-06-05 18:00:00
SLC,0.2598281234086288,1.889086292063513,2023-06-05 18:00:00
TPA,1.5998484711887477,2.114654056849176,2023-06-05 18:00:00
ATL,3.582253614815522,2.5761084575442577,2023-06-05 19:00:00
AUS,2.5438830110878596,2.402288919671053,2023-06-05 19:00:00
BNA,2.5306285736071166,2.388943911672542,2023-06-05 19:00:00
BOS,7.299737255293677,3.0970745760226333,2023-06-05 19:00:00
BWI,0.9994346864650409,2.2612474326412846,2023-06-05 19:00:00
CLT,1.3403404225419036,2.260821047690811,2023-06-05 19:00:00
DCA,0.9832199605559906,2.24539968332052,2023-06-05 19:00:00
DEN,7.038367261310935,3.0541354734872295,2023-06-05 19:00:00
DFW,4.284894493471902,2.6864771935642113,2023-06-05 19:00:00
DTW,0.445002378726134,2.104694456403427,2023-06-05 19:00:00
EWR,3.4647233129260235,2.6092836611187558,2023-06-05 19:00:00
FLL,0.9498929709412637,2.2761905016852637,2023-06-05 19:00:00
IAD,1.723150500130005,2.3268409297785935,2023-06-05 19:00:00
IAH,6.103230148070119,2.915995149743523,2023-06-05 19:00:00
JFK,1.69681683324843,2.257536902956834,2023-06-05 19:00:00
LAS,2.4352018006234477,2.376057336958503,2023-06-05 19:00:00
LAX,1.963427314327483,2.3578231542699584,2023-06-05 19:00:00
LGA,2.395551550446667,2.4548408529714534,2023-06-05 19:00:00
MCO,2.041190208728013,2.3628692241814493,2023-06-05 19:00:00
MDW,1.229596461445811,2.156425876784969,2023-06-05 19:00:00
MIA,1.520312447596527,2.2487243340827217,2023-06-05 19:00:00
MSP,1.2854654206546248,2.2246965168560857,2023-06-05 19:00:00
ORD,2.8819773085412717,2.4739677661232227,2023-06-05 19:00:00
PHL,2.3283460377069174,2.3700700091057136,2023-06-05 19:00:00
PHX,0.8029238776165996,2.1949974945216,2023-06-05 19:00:00
SAN,0.37811694074816926,2.0613012122213226,2023-06-05 19:00:00
SEA,0.36546635513391346,2.0808114575271635,2023-06-05 19:00:00
SFO,1.2007271667995223,2.2728098874616265,2023-06-05 19:00:00
SLC,0.9187775512064827,2.2256773816887785,2023-06-05 19:00:00
TPA,1.0479863464231005,2.21885281631386,2023-06-05 19:00:00
ATL,4.489283931983073,2.960961724223104,2023-06-05 20:00:00
AUS,4.282306347220062,2.932032573398288,2023-06-05 20:00:00
BNA,2.221486291667404,2.676496243732175,2023-06-05 20:00:00
BOS,8.179759741521805,3.534693626861075,2023-06-05 20:00:00
BWI,1.2059293970624043,2.5163698856390755,2023-06-05 20:00:00
CLT,1.7601341478086174,2.5721381775037555,2023-06-05 20:00:00
DCA,3.0079597200053603,2.791869540856003,2023-06-05 20:00:00
DEN,3.661176159213919,2.8407613375772254,2023-06-05 20:00:00
DFW,4.556479647821143,2.9880623304149965,2023-06-05 20:00:00
DTW,1.3961168639816262,2.490309429716184,2023-06-05 20:00:00
EWR,4.030413436451439,2.9455597304997423,2023-06-05 20:00:00
FLL,0.7882507407835628,2.472522026871818,2023-06-05 20:00:00
IAD,1.1026337913176856,2.512897861065384,2023-06-05 20:00:00
IAH,5.911773001177804,3.1941541550425447,2023-06-05 20:00:00
JFK,3.1067092962664664,2.7540963632307927,2023-06-05 20:00:00
LAS,1.798701906017755,2.5194030919438153,2023-06-05 20:00:00
LAX,2.008945792448095,2.6019567907499956,2023-06-05 20:00:00
LGA,2.1756012342075124,2.67746276252182,2023-06-05 20:00:00
MCO,3.2647873861293726,2.826715554120942,2023-06-05 20:00:00
MDW,1.304022772544241,2.4439833048067916,2023-06-05 20:00:00
MIA,2.2353583915958883,2.703241639534054,2023-06-05 20:00:00
MSP,0.9246843174818432,2.431002179592142,2023-06-05 20:00:00
ORD,2.7844534298483112,2.7491338082863788,2023-06-05 20:00:00
PHL,3.3679864909820174,2.854297769923696,2023-06-05 20:00:00
PHX,0.7284975665181698,2.3786675822545265,2023-06-05 20:00:00
SAN,1.3734398551639369,2.53322765008684,2023-06-05 20:00:00
SEA,0.5506406104514184,2.280100900124729,2023-06-05 20:00:00
SFO,1.7033716339261602,2.5712768991043657,2023-06-05 20:00:00
SLC,0.775600155169307,2.3620732898529853,2023-06-05 20:00:00
TPA,1.6412718505572181,2.579312766179287,2023-06-05 20:00:00
ATL,4.653127935119039,3.423103452986641,2023-06-05 21:00:00
AUS,3.367334473456665,3.2579702948094424,2023-06-05 21:00:00
BNA,1.6982619214323695,3.062209240185986,2023-06-05 21:00:00
BOS,6.944119844052249,3.7807446094235457,2023-06-05 21:00:00
BWI,0.4857777236922348,2.908483592167147,2023-06-05 21:00:00
CLT,2.3283460377069174,3.1070443095532565,2023-06-05 21:00:00
DCA,2.036084479357205,3.099599066088584,2023-06-05 21:00:00
DEN,8.400207360892182,3.9874180168696793,2023-06-05 21:00:00
DFW,4.273878014702751,3.3893929833184906,2023-06-05 21:00:00
DTW,1.3762414968857075,2.9836131045796854,2023-06-05 21:00:00
EWR,3.415650491412297,3.3129313619627174,2023-06-05 21:00:00
FLL,1.5401878146924455,3.057754143613132,2023-06-05 21:00:00
IAD,0.4437808644119055,2.8378864488780344,2023-06-05 21:00:00
IAH,8.095522773920907,4.016244746390793,2023-06-05 21:00:00
JFK,2.8803392185731846,3.129268258827339,2023-06-05 21:00:00
LAS,2.334993356153739,3.12210561609806,2023-06-05 21:00:00
LAX,3.6582474445145117,3.2911064475238927,2023-06-05 21:00:00
LGA,3.319434831023958,3.361482852084449,2023-06-05 21:00:00
MCO,2.126953073357379,3.1282485885673372,2023-06-05 21:00:00
MDW,1.3387988334658902,2.913952480640995,2023-06-05 21:00:00
MIA,3.9326440374872034,3.3672325734565294,2023-06-05 21:00:00
MSP,2.3997637251438313,3.1038293299531583,2023-06-05 21:00:00
ORD,3.9645121588933274,3.3699640707808536,2023-06-05 21:00:00
PHL,2.9910831796692765,3.2782626946269096,2023-06-05 21:00:00
PHX,1.5068608250777187,2.9701319072725774,2023-06-05 21:00:00
SAN,2.5731809495207245,3.1728021784551683,2023-06-05 21:00:00
SEA,1.0279799232265618,2.9109536106676916,2023-06-05 21:00:00
SFO,1.0900757234725211,2.918108186332655,2023-06-05 21:00:00
SLC,1.1239582297205264,2.8977939773575936,2023-06-05 21:00:00
TPA,2.293569976785268,3.1543441456231496,2023-06-05 21:00:00
ATL,5.514814931435315,3.4611419688960092,2023-06-05 22:00:00
AUS,3.392871167923836,3.1922456128824437,2023-06-05 22:00:00
BNA,2.7187934893075574,3.094641599142246,2023-06-05 22:00:00
BOS,4.399864690787923,3.314788435611047,2023-06-05 22:00:00
BWI,1.4036617202250739,2.9160520396051686,2023-06-05 22:00:00
CLT,1.741707852019621,2.9645934286573965,2023-06-05 22:00:00
DCA,3.2536783895911303,3.196885718240946,2023-06-05 22:00:00
DEN,5.4390845852861816,3.468986818743172,2023-06-05 22:00:00
DFW,4.967603503422254,3.3990889913359754,2023-06-05 22:00:00
DTW,1.3726773565909132,2.888892950045235,2023-06-05 22:00:00
EWR,1.7862363559416816,2.9867105821838993,2023-06-05 22:00:00
FLL,1.0192135526688857,2.828566753779972,2023-06-05 22:00:00
IAD,3.017382291342306,3.1483972673837006,2023-06-05 22:00:00
IAH,8.754627034876659,3.983201405285743,2023-06-05 22:00:00
JFK,3.596926751648559,3.1361394400819904,2023-06-05 22:00:00
LAS,2.1690464335297825,3.007510055132994,2023-06-05 22:00:00
LAX,5.105810127945059,3.439247108973864,2023-06-05 22:00:00
LGA,2.149171066433864,3.0234999241540628,2023-06-05 22:00:00
MCO,3.2996559648201136,3.1403026727239407,2023-06-05 22:00:00
MDW,0.9373349030960991,2.791221473542479,2023-06-05 22:00:00
MIA,1.5898605863168427,2.9667086678084638,2023-06-05 22:00:00
MSP,1.3822407809301591,2.879802491242338,2023-06-05 22:00:00
ORD,4.024168832266647,3.31703877143946,2023-06-05 22:00:00
PHL,1.613620168469341,2.9726396809487845,2023-06-05 22:00:00
PHX,1.4257832124094847,2.897460189753769,2023-06-05 22:00:00
SAN,2.6543896182895783,3.0979225970051987,2023-06-05 22:00:00
SEA,1.2220516052023633,2.873381124790832,2023-06-05 22:00:00
SFO,3.0649537740034942,3.1883510650693463,2023-06-05 22:00:00
SLC,0.859020393818107,2.8578403620670065,2023-06-05 22:00:00
TPA,1.3300324629082139,2.889461670238219,2023-06-05 22:00:00
ATL,4.261454986081189,3.393015721821253,2023-06-05 23:00:00
AUS,2.5720479698526044,3.2014862845894987,2023-06-05 23:00:00
BNA,3.1201609187852752,3.2640930311339185,2023-06-05 23:00:00
BOS,2.949844917206154,3.2244671622651055,2023-06-05 23:00:00
BWI,2.5945014048005826,3.182273170745221,2023-06-05 23:00:00
CLT,1.5167483073017325,3.1207489954815553,2023-06-05 23:00:00
DCA,2.9400923928385776,3.1713567679178816,2023-06-05 23:00:00
DEN,7.063103200371653,3.848206825084155,2023-06-05 23:00:00
DFW,3.609822857534089,3.381833187185488,2023-06-05 23:00:00
DTW,4.217215903468185,3.425961156914797,2023-06-05 23:00:00
EWR,3.147581142124641,3.308465504227161,2023-06-05 23:00:00
FLL,2.8447661038699654,3.2872150307245254,2023-06-05 23:00:00
IAD,1.217742929613125,3.0234600174031785,2023-06-05 23:00:00
IAH,7.200426348620595,3.8882441997968753,2023-06-05 23:00:00
JFK,3.0841633435493967,3.2011951221725607,2023-06-05 23:00:00
LAS,3.709789764855507,3.3316598897068643,2023-06-05 23:00:00
LAX,3.2820267228126863,3.2745104169148807,2023-06-05 23:00:00
LGA,4.112795284301311,3.4520363874534694,2023-06-05 23:00:00
MCO,4.982600616772892,3.5021001092475834,2023-06-05 23:00:00
MDW,2.002853990634552,3.0853667170502903,2023-06-05 23:00:00
MIA,1.0394089945265892,2.9683307339240512,2023-06-05 23:00:00
MSP,2.1882558029447514,3.1912685165035475,2023-06-05 23:00:00
ORD,2.846780770209947,3.229167144742218,2023-06-05 23:00:00
PHL,2.2687778989797067,3.14477319947691,2023-06-05 23:00:00
PHX,2.196925672610354,3.120764365609684,2023-06-05 23:00:00
SAN,4.331751561851766,3.459116779537988,2023-06-05 23:00:00
SEA,1.7120415035917624,3.0481877328412654,2023-06-05 23:00:00
SFO,3.260899187949811,3.275384084808071,2023-06-05 23:00:00
SLC,1.9755302681872597,3.1128755830222294,2023-06-05 23:00:00
TPA,1.7469100822825028,3.0752147292514116,2023-06-05 23:00:00
ATL,4.958036095960025,2.982914867497565,2023-06-06 00:00:00
AUS,1.4477697467374584,2.745598556012522,2023-06-06 00:00:00
BNA,4.096484057500187,3.061997293617991,2023-06-06 00:00:00
BOS,2.3738606140717127,2.854943944334717,2023-06-06 00:00:00
BWI,1.8634682918848644,2.7550502067916436,2023-06-06 00:00:00
CLT,1.8273396605483674,2.8427772210990234,2023-06-06 00:00:00
DCA,1.5974054425602906,2.8461944612563905,2023-06-06 00:00:00
DEN,4.037153472798285,3.0148728643072498,2023-06-06 00:00:00
DFW,3.4733932639587914,3.0657253736230032,2023-06-06 00:00:00
DTW,3.3363540929454865,2.963780255659459,2023-06-06 00:00:00
EWR,2.472320487525663,2.914902153421145,2023-06-06 00:00:00
FLL,2.3717879851711863,2.8657483332646887,2023-06-06 00:00:00
IAD,0.4815475857164906,2.6394470148718914,2023-06-06 00:00:00
IAH,3.681898657773153,3.070207229206865,2023-06-06 00:00:00
JFK,3.6797954567870637,3.087164553909397,2023-06-06 00:00:00
LAS,3.1165002775984063,2.972041101634412,2023-06-06 00:00:00
